point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
28,1768411929.9716074,0.6639014011542546,0.0707670736276941,0.1788385826591505,0.6641253851878849,0.0708883493398415,0.1792128095155301,0.2199823818859192,0.8012127571214741,contact,contact,./data/0_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,0_contact.wav,contact
3,1768409925.983219,0.6750125122653657,0.0907670736276941,0.1788385826591505,0.675125521799356,0.0910916417072325,0.1793221144968804,0.1099810157712077,1.003245680795384,edge,edge,./data/1_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,1_edge.wav,edge
18,1765996374.7704918,0.6360591599638513,0.162478448982303,0.1799861405101327,0.6364759292673258,0.1624009672888337,0.1802761995337277,0.4402767514096996,0.8992251830653072,contact,contact,./data/2_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,2_contact.wav,contact
31,1768408943.5675783,0.6305680678209212,0.0707670736276941,0.1788385826591505,0.6306250557935518,0.0708695740640471,0.178782835194069,0.5549856758292505,0.8010250043635304,no_contact,no_contact,./data/3_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,3_no_contact.wav,no_contact
110,1768412492.8777952,0.6861236233764768,0.0007670736276941,0.1788385826591505,0.6863048100191437,0.001074455513744,0.1798018790743249,-0.0018118664266686,0.1030738188604995,edge,edge,./data/4_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,4_edge.wav,edge
10,1768409849.331661,0.5972347344875879,0.0907670736276941,0.1788385826591505,0.597330480327307,0.09110056289591,0.1791374397726631,0.8879314304916988,1.0033348926821588,edge,edge,./data/5_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,5_edge.wav,edge
29,1768408460.9955776,0.6527902900431435,0.0707670736276941,0.1788385826591505,0.6528216805793718,0.0709450687773653,0.1789243356226562,0.3330194279710498,0.801779951496712,no_contact,no_contact,./data/6_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,6_no_contact.wav,no_contact
82,1768409298.123488,0.5972347344875879,0.0307670736276941,0.1788385826591505,0.5972835887550206,0.0309373589685174,0.1788244630896883,0.888400346214562,0.4017028534082334,no_contact,no_contact,./data/7_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,7_no_contact.wav,no_contact
43,1768493252.3923287,0.6249480488527401,0.142478448982303,0.1799861405101327,0.6252496347606568,0.1425031303560991,0.1802171513545708,0.5525396964763897,0.7002468137379616,contact,contact,./data/8_contact.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,8_contact.wav,contact
124,1768411678.253613,0.6639014011542546,-0.0092329263723058,0.1788385826591505,0.6640943685870355,-0.0091371584828835,0.1792490901854892,0.2202925478944128,0.0009576788942232,edge,edge,./data/9_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,9_edge.wav,edge
39,1768412004.4313226,0.6750125122653657,0.0607670736276941,0.1788385826591505,0.6751599748295023,0.0609399606164177,0.1791578069150929,0.1096364854697451,0.7017288698872366,contact,contact,./data/10_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,10_contact.wav,contact
59,1768408674.458313,0.5861236233764768,0.0507670736276941,0.1788385826591505,0.5862206015089131,0.0507942357967126,0.178808769598165,0.9990302186756376,0.600271621690185,no_contact,no_contact,./data/11_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,11_no_contact.wav,no_contact
41,1768492248.9471595,0.6471702710749624,0.142478448982303,0.1799861405101327,0.6473698331237284,0.1425868060299767,0.1802926179229863,0.331337712845673,0.7010835704767379,contact,contact,./data/12_contact.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,12_contact.wav,contact
46,1768408583.8452065,0.5972347344875879,0.0607670736276941,0.1788385826591505,0.5973307740527722,0.0608495124746928,0.1788250334309208,0.8879284932370459,0.7008243884699868,no_contact,no_contact,./data/13_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,13_no_contact.wav,no_contact
42,1768487790.5749776,0.6360591599638513,0.142478448982303,0.1799861405101327,0.6361378961329247,0.1425574700370983,0.1800832493617584,0.4436570827537102,0.700790210547953,no_contact,no_contact,./data/14_no_contact.wav,WS1,B_empty,data/collected_data_runs_2026_01_15_workspace_1_pure_no_contact,14_no_contact.wav,no_contact
17,1765900511.597199,0.6471702710749624,0.162478448982303,0.1799861405101327,0.6474987904071655,0.1625972040479612,0.1802444589806465,0.3300481400113021,0.9011875506565824,contact,contact,./data/15_contact.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,15_contact.wav,contact
111,1765995205.4350832,0.6693924932971846,0.0824784489823029,0.1799861405101327,0.6697839822347119,0.0824525912869615,0.1803721422102309,0.1071962217358379,0.0997414230465856,contact,contact,./data/16_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,16_contact.wav,contact
10,1768490223.276157,0.5916147155194068,0.172478448982303,0.1799861405101327,0.5917295220203433,0.1726212465832189,0.1800518706432272,0.8877408238795239,1.0014279760091596,no_contact,no_contact,./data/17_no_contact.wav,WS1,B_empty,data/collected_data_runs_2026_01_15_workspace_1_pure_no_contact,17_no_contact.wav,no_contact
35,1765996419.5986202,0.5805036044082957,0.152478448982303,0.1799861405101327,0.5808781785210342,0.1525556841512335,0.1801759160878532,0.9962542588726157,0.800772351689305,edge,edge,./data/18_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,18_edge.wav,edge
18,1765900048.9824824,0.6360591599638513,0.162478448982303,0.1799861405101327,0.6364633035207152,0.1624198464941199,0.1802678534612979,0.4404030088758049,0.8994139751181692,contact,contact,./data/19_contact.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,19_contact.wav,contact
33,1768410359.85111,0.6083458455986991,0.0707670736276941,0.1788385826591505,0.6085891911639695,0.070882995792859,0.1791206024347164,0.7753443221250735,0.801159221651649,contact,contact,./data/20_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,20_contact.wav,contact
10,1768490223.2761655,0.5916147155194068,0.172478448982303,0.1799861405101327,0.5917295220203433,0.1726212465832189,0.1800518706432272,0.8877408238795239,1.0014279760091596,no_contact,no_contact,./data/21_no_contact.wav,WS1,B_empty,data/collected_data_runs_2026_01_15_workspace_1_pure_no_contact,21_no_contact.wav,no_contact
118,1768411643.499396,0.5972347344875879,0.0007670736276941,0.1788385826591505,0.5974611915895816,0.0008612542816915,0.17914450011486,0.8866243178689528,0.1009418065399745,contact,contact,./data/22_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,22_contact.wav,contact
28,1765900703.7203815,0.6582813821860735,0.152478448982303,0.1799861405101327,0.6586200695054467,0.1525076154579102,0.1801847102758458,0.21883534902849,0.800291664756072,edge,edge,./data/23_edge.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,23_edge.wav,edge
31,1765995654.0451517,0.6249480488527401,0.152478448982303,0.1799861405101327,0.6254158811672267,0.1524383666394059,0.1803319069417782,0.5508772324106904,0.7995991765710294,contact,contact,./data/24_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,24_contact.wav,contact
16,1765903259.57395,0.6582813821860735,0.162478448982303,0.1799861405101327,0.6587409973527707,0.1623000058828231,0.1802513063525574,0.2176260705552501,0.8982155690052013,contact,contact,./data/25_contact.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,25_contact.wav,contact
50,1768492307.372723,0.6805036044082957,0.132478448982303,0.1799861405101327,0.6806246755176096,0.1326161903199286,0.1805298383633508,-0.0012107110931391,0.6013774133762562,edge,edge,./data/26_edge.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,26_edge.wav,edge
78,1765996228.2442758,0.6360591599638513,0.112478448982303,0.1799861405101327,0.6364690054826663,0.1125529355306077,0.1803265788591802,0.4403459892562945,0.4007448654830476,contact,contact,./data/27_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,27_contact.wav,contact
71,1768411321.9100976,0.5861236233764768,0.0407670736276941,0.1788385826591505,0.5863280990434349,0.0409751753821826,0.1791709294011725,0.9979552433304196,0.5020810175448852,edge,edge,./data/28_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,28_edge.wav,edge
104,1768412458.4391987,0.6194569567098102,0.0107670736276941,0.1788385826591505,0.6196780604834826,0.0109206899627373,0.1792074035605189,0.6644556289299421,0.201536163350432,contact,contact,./data/29_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,29_contact.wav,contact
14,1768492060.3519204,0.6805036044082957,0.162478448982303,0.1799861405101327,0.6806520663602527,0.1627200944861913,0.1808139869894779,-0.0014846195195694,0.9024164550388838,edge,edge,./data/30_edge.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,30_edge.wav,edge
