point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
63,1765389062.5292518,0.6748726222162208,0.1127570865021473,0.1941648252574017,0.6750855032287822,0.1124298582869092,0.1941247402042521,0.8451026376754663,0.3836347075530025,no_contact,no_contact,./data/0_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,0_no_contact.wav,no_contact
15,1765390352.2633266,0.6781149836804168,0.1482132663827162,0.1974977750344645,0.6783123844908185,0.1480161533489783,0.1975082680421891,0.881897019936531,0.8729521995102362,no_contact,no_contact,./data/1_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,1_no_contact.wav,no_contact
33,1765384317.1502671,0.4085465563730124,-0.0633472357700691,0.1611807777873513,0.4086712997983057,-0.0631601192116591,0.1612437581122456,0.1225255745352487,0.2109125485746115,no_contact,no_contact,./data/2_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,2_no_contact.wav,no_contact
7,1765380989.5186603,0.6125012427286385,0.0476464143169672,0.170093009738711,0.6128238868039234,0.0476165074165636,0.1702034569924236,0.4486404025540754,0.9234444384647156,contact,contact,./data/3_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,3_contact.wav,contact
65,1765389356.795452,0.6570575210075209,0.1123676182632748,0.1957169191696682,0.6572704534365166,0.1122015603848249,0.1957630758284279,0.6419672574653866,0.380495573325285,no_contact,no_contact,./data/4_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,4_no_contact.wav,no_contact
89,1765390177.3026798,0.6561058890186795,0.0946265969979962,0.1945569677488149,0.6563685762606138,0.0944404874597407,0.1946636995349705,0.6316836396722255,0.1362778585276817,no_contact,no_contact,./data/5_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,5_no_contact.wav,no_contact
44,1765386836.104711,0.6302821780684276,0.1295438341577359,0.1984452262574041,0.6305227543083763,0.1292995017868921,0.1984097231668636,0.3369777067486396,0.6155951190885872,no_contact,no_contact,./data/6_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,6_no_contact.wav,no_contact
16,1765389515.4480748,0.6685378843328103,0.1480314635882741,0.1977672985229197,0.6687469379579516,0.1479178538416903,0.1978311549986336,0.7728274051450699,0.8716005648912657,no_contact,no_contact,./data/7_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,7_no_contact.wav,no_contact
59,1765387159.7316256,0.603083710260957,0.1200891211667878,0.2001933914153771,0.6033008119558176,0.1197828503735105,0.2001673500139852,0.0265806169664601,0.4847395750285755,contact,contact,./data/8_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,8_contact.wav,contact
9,1765389789.3540344,0.6204586548459418,0.156005891573697,0.199188368207944,0.6206698802604075,0.155806513613139,0.1991864213111995,0.2246307114141044,0.9800709523687084,contact,contact,./data/9_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,9_contact.wav,contact
18,1765384275.863433,0.4113805779146204,-0.0190185588862904,0.1685680947359775,0.4115410926280581,-0.0188572816192411,0.1686541733390428,0.1363924553364005,0.5044363388685839,no_contact,no_contact,./data/10_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,10_no_contact.wav,no_contact
3,1765392491.061735,0.6789255740464658,0.1570773113528584,0.1983310124787302,0.6790958484305997,0.1568978430526259,0.1982945164862837,0.8908304356240594,0.9950769141665688,contact,contact,./data/11_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,11_contact.wav,contact
18,1765389521.034515,0.6493836856375972,0.1476678579993899,0.19830634549983,0.649541799356405,0.1474079174797478,0.1980495343119868,0.5538415938617269,0.8645888548706447,contact,contact,./data/12_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,12_contact.wav,contact
43,1765390059.1379952,0.6395245030444058,0.129732102614675,0.1979224410351099,0.6397480699752954,0.1294331557736013,0.1978143353315132,0.4421689931839544,0.6174328836957913,contact,contact,./data/13_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,13_contact.wav,contact
64,1765393449.2081912,0.6659650716118709,0.1125623523827111,0.194940872213535,0.6662000747465768,0.1123112296663762,0.1949534856028039,0.7437869010309424,0.382003544236554,no_contact,no_contact,./data/14_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,14_no_contact.wav,no_contact
80,1765393202.5448098,0.6303612147574927,0.1029032067785812,0.1978449769283998,0.6305058638852352,0.1026722421749916,0.1977000150846635,0.3367851143861882,0.2494658587015748,contact,contact,./data/15_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,15_contact.wav,contact
64,1765387171.0754745,0.6659650716118709,0.1125623523827111,0.194940872213535,0.6661923113494178,0.1123653800431633,0.1949913135780695,0.7436983792107955,0.3827481209482279,no_contact,no_contact,./data/16_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,16_no_contact.wav,no_contact
38,1765391321.1212337,0.6857361279242971,0.1306734448993709,0.1953085149236389,0.6858466639468589,0.1306612382178756,0.1955086005617818,0.9678063347999788,0.6343192221162672,contact,contact,./data/17_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,17_contact.wav,contact
42,1765390056.3524413,0.6487668280203841,0.1299203710716142,0.1973996558128157,0.6490205003612668,0.1297072204018807,0.1974060484329207,0.5478975032857633,0.6212013180413729,contact,contact,./data/18_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,18_contact.wav,contact
15,1765388749.0361316,0.6781149836804168,0.1482132663827162,0.1974977750344645,0.6783021624695348,0.1481605338841996,0.1975445695045549,0.8817804637548642,0.8749374559483878,no_contact,no_contact,./data/19_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,19_no_contact.wav,no_contact
92,1765391652.3910043,0.6303875603205144,0.0940229976521963,0.1976448938187317,0.630604340970895,0.093681384144758,0.1975547639216128,0.337907995347552,0.1258400613482924,contact,contact,./data/20_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,20_contact.wav,contact
44,1765390651.1100273,0.6302821780684276,0.1295438341577359,0.1984452262574041,0.6305289259657709,0.1292331601994895,0.1983876955871844,0.337048078820904,0.6146829111977772,no_contact,no_contact,./data/21_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,21_no_contact.wav,no_contact
46,1765393115.284561,0.611797528116471,0.1291672972438575,0.1994907967019925,0.6120332686113192,0.1287445344331175,0.1994584919184919,0.1261520985827213,0.6079642254202946,no_contact,no_contact,./data/22_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,22_no_contact.wav,no_contact
31,1765384311.2062252,0.4162230410020239,-0.0332731386825879,0.1661708671468204,0.4163983552217378,-0.0331135669401038,0.1662655060688652,0.1598628190184577,0.4099828200807014,contact,contact,./data/23_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,23_contact.wav,contact
10,1765391250.330485,0.6107141683125211,0.1558273216105034,0.1993312608294797,0.6108667493098221,0.1556841833359491,0.1991402962549369,0.1128509097230138,0.978388890655889,contact,contact,./data/24_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,24_contact.wav,contact
42,1765392720.8002555,0.6487668280203841,0.1299203710716142,0.1973996558128157,0.649011362199164,0.1296856209300665,0.1974031703308076,0.5477933057642959,0.620904321701706,contact,contact,./data/25_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,25_contact.wav,contact
27,1765391772.1317267,0.6773043933143678,0.139349221412574,0.1966645375901988,0.6774902743962319,0.1392392502053869,0.1966966638650697,0.872522943041674,0.7522683175303067,no_contact,no_contact,./data/26_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,26_no_contact.wav,no_contact
54,1765392289.190705,0.6484583992117775,0.1210466276077264,0.1969463109693086,0.6486736911684003,0.1208257049269776,0.1969282973621572,0.5439430255787259,0.4990789990593333,no_contact,no_contact,./data/27_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,27_no_contact.wav,no_contact
75,1765393188.61817,0.6740620318501719,0.1038930415320051,0.193331587813136,0.6742593794134429,0.1036098704279501,0.1932657850145254,0.8356827944930797,0.2623584035513738,no_contact,no_contact,./data/28_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,28_no_contact.wav,no_contact
32,1765390397.6731536,0.6302558325054058,0.1384240432841207,0.1986453093670722,0.6304730115064247,0.1380797701111869,0.1986405630083783,0.336410516473844,0.7363252728644122,no_contact,no_contact,./data/29_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,29_no_contact.wav,no_contact
28,1765391919.896926,0.6678946811525754,0.1391641857868833,0.1970606919455735,0.6681332546119858,0.1389030650983461,0.1971043337780781,0.7658299057687012,0.7476457162417017,no_contact,no_contact,./data/30_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,30_no_contact.wav,no_contact
89,1765389129.9464104,0.6561058890186795,0.0946265969979962,0.1945569677488149,0.6563642858423885,0.0944421105143102,0.1946470689068191,0.6316347183530245,0.1363001757986952,no_contact,no_contact,./data/31_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,31_no_contact.wav,no_contact
28,1765389546.5213397,0.6678946811525754,0.1391641857868833,0.1970606919455735,0.668102717281446,0.1390258888301021,0.1970867169667567,0.7654817051000453,0.7493345630371009,no_contact,no_contact,./data/32_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,32_no_contact.wav,no_contact
14,1765382632.7983713,0.6650160570621506,0.0369353517275034,0.1686396778660011,0.6652922047389221,0.0369362288099316,0.1692878961934392,1.0009243125455194,0.8102377953740647,contact,contact,./data/33_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,33_contact.wav,contact
32,1765389848.6745758,0.6302558325054058,0.1384240432841207,0.1986453093670722,0.6304642899873348,0.1381686026858884,0.1986581191988254,0.3363110697073753,0.7375467355814833,no_contact,no_contact,./data/34_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,34_no_contact.wav,no_contact
20,1765391755.0271094,0.6302294869423842,0.1473042524105056,0.1988453924767403,0.6304466292948592,0.1471610744809137,0.1988755941052002,0.3361096943801857,0.8611947224697852,contact,contact,./data/35_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,35_contact.wav,contact
57,1765392760.0952857,0.6212335858412852,0.1204721237431632,0.1988945592369497,0.6214428310009654,0.1201273219393335,0.1988611085901676,0.2334442507753622,0.489476116507398,contact,contact,./data/36_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,36_contact.wav,contact
10,1765387322.3806577,0.6107141683125211,0.1558273216105034,0.1993312608294797,0.6109167779837856,0.1556372195142985,0.1991902627240917,0.1134213596417898,0.9777431302758685,contact,contact,./data/37_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,37_contact.wav,contact
4,1765390545.924327,0.6691810875130452,0.1568987413896648,0.1984739051002658,0.669418221775449,0.1567227012447067,0.1984698932040779,0.7804816915538232,0.9926686850986544,contact,contact,./data/38_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_10_v1,38_contact.wav,contact
