point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
52,1765821146.5807858,0.6629850479527829,0.1295328948658179,0.1910258971613568,0.6630206415775266,0.1294121113707133,0.1906484288896328,0.2218662859747855,0.5987921650489533,no_contact,no_contact,./data/0_no_contact.wav,0_no_contact.wav
40,1765817970.0055497,0.6629850479527829,0.139532894865818,0.1910258971613568,0.6630756765420389,0.1391107422266844,0.1910785258839451,0.2213159363296624,0.6957784736086644,no_contact,no_contact,./data/1_no_contact.wav,1_no_contact.wav
15,1765817655.434155,0.6740961590638941,0.1595328948658179,0.1910258971613568,0.674253837872616,0.1592494348006052,0.1909745349583544,0.1095343230238921,0.8971653993478723,contact,contact,./data/2_contact.wav,2_contact.wav
75,1765817449.8166213,0.6740961590638941,0.1095328948658179,0.1910258971613568,0.6741138167108455,0.1092589479988986,0.1909390486291615,0.1109345346415968,0.3972605313308065,contact,contact,./data/3_contact.wav,3_contact.wav
33,1765817893.0146627,0.6074294923972274,0.149532894865818,0.1910258971613568,0.6074938878780981,0.1493846796817068,0.1906152184037302,0.7771338229690707,0.7985178481588886,no_contact,no_contact,./data/4_no_contact.wav,4_no_contact.wav
16,1765818453.8617868,0.6629850479527829,0.1595328948658179,0.1910258971613568,0.6630743628758107,0.1591162495260779,0.1907802336784985,0.2213290729919448,0.8958335466025993,contact,contact,./data/5_contact.wav,5_contact.wav
77,1765821457.859258,0.6518739368416718,0.1095328948658179,0.1910258971613568,0.6519291034061339,0.1095016527591063,0.1906294921625835,0.3327816676887131,0.3996875789328839,contact,contact,./data/6_contact.wav,6_contact.wav
40,1765817015.2066228,0.6629850479527829,0.139532894865818,0.1910258971613568,0.6631767231961003,0.1395749546750045,0.190891402100627,0.2203054697890483,0.700420598091866,no_contact,no_contact,./data/7_no_contact.wav,7_no_contact.wav
31,1765816907.7044632,0.6296517146194496,0.149532894865818,0.1910258971613568,0.6297144459158628,0.1494482481580699,0.1906646748967067,0.5549282425914238,0.7991535329225191,contact,contact,./data/8_contact.wav,8_contact.wav
92,1765821645.8221092,0.6185406035083385,0.099532894865818,0.1910258971613568,0.618633917389589,0.0993127287946459,0.190710268582161,0.6657335278541623,0.2977983392882791,no_contact,no_contact,./data/9_no_contact.wav,9_no_contact.wav
41,1765819715.1588905,0.6518739368416718,0.139532894865818,0.1910258971613568,0.6518736945494363,0.1391245995562402,0.1908772457899758,0.3333357562556883,0.6959170469042222,no_contact,no_contact,./data/10_no_contact.wav,10_no_contact.wav
105,1765821810.1970634,0.6074294923972274,0.0895328948658179,0.1910258971613568,0.6075148321688946,0.0892533884189624,0.1906183415303723,0.7769243800611061,0.1972049355314445,no_contact,no_contact,./data/11_no_contact.wav,11_no_contact.wav
18,1765820351.2049534,0.6407628257305608,0.1595328948658179,0.1910258971613568,0.6409009798265064,0.1592278299962251,0.1906411681014859,0.4430629034849876,0.8969493513040716,contact,contact,./data/12_contact.wav,12_contact.wav
90,1765821617.3145738,0.6407628257305608,0.099532894865818,0.1910258971613568,0.6408776592811072,0.0993564436711481,0.1907285099176458,0.4432961089389798,0.2982354880533019,contact,contact,./data/13_contact.wav,13_contact.wav
15,1765817655.4342146,0.6740961590638941,0.1595328948658179,0.1910258971613568,0.674253837872616,0.1592494348006052,0.1909745349583544,0.1095343230238921,0.8971653993478723,contact,contact,./data/14_contact.wav,14_contact.wav
18,1765819125.4702966,0.6407628257305608,0.1595328948658179,0.1910258971613568,0.6408883679496438,0.1593705001443605,0.1906664188031487,0.443189022253614,0.8983760527854256,contact,contact,./data/15_contact.wav,15_contact.wav
