point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
40,1765900916.0570002,0.6582813821860735,0.142478448982303,0.1799861405101327,0.6586956970099069,0.142495819804926,0.1803430209366673,0.2180790739838878,0.7001737082262307,no_contact,no_contact,./data/0_no_contact.wav,0_no_contact.wav
31,1765900766.617151,0.6249480488527401,0.152478448982303,0.1799861405101327,0.6254136047461598,0.1523720465922067,0.1802280290614262,0.5508999966213591,0.7989359760990378,contact,contact,./data/1_contact.wav,1_contact.wav
40,1765903504.0231082,0.6582813821860735,0.142478448982303,0.1799861405101327,0.6587242567550364,0.1424590002315601,0.1803512859524192,0.2177934765325928,0.6998055124925717,no_contact,no_contact,./data/2_no_contact.wav,2_no_contact.wav
62,1765901300.316008,0.6805036044082957,0.1224784489823029,0.1799861405101327,0.680648950148222,0.122838799921533,0.1805837739520341,-0.001453457399263,0.5036035093923009,edge,edge,./data/3_edge.wav,3_edge.wav
77,1765901576.7749648,0.6471702710749624,0.112478448982303,0.1799861405101327,0.6475927267025844,0.1125446311043496,0.180341388466605,0.3291087770571134,0.4006618212204664,contact,contact,./data/4_contact.wav,4_contact.wav
32,1765900787.5391612,0.6138369377416291,0.152478448982303,0.1799861405101327,0.6143172928737247,0.152517269118473,0.1803055517836108,0.6618631153457102,0.8003882013617003,edge,edge,./data/5_edge.wav,5_edge.wav
20,1765900091.44382,0.6138369377416291,0.162478448982303,0.1799861405101327,0.6143101900372071,0.1624386357762645,0.1802806949562488,0.6619341437108863,0.8996018679396156,edge,edge,./data/6_edge.wav,6_edge.wav
76,1765901555.5024047,0.6582813821860735,0.112478448982303,0.1799861405101327,0.6586642061102519,0.1125062794540728,0.1803005196749159,0.2183939829804382,0.400278304717699,contact,contact,./data/7_contact.wav,7_contact.wav
33,1765900808.4739673,0.602725826630518,0.152478448982303,0.1799861405101327,0.6031517830975066,0.1524789291558959,0.1801676846927664,0.7735182131078913,0.8000048017359296,no_contact,no_contact,./data/8_no_contact.wav,8_no_contact.wav
33,1765900808.4739673,0.602725826630518,0.152478448982303,0.1799861405101327,0.6031517830975066,0.1524789291558959,0.1801676846927664,0.7735182131078913,0.8000048017359296,no_contact,no_contact,./data/9_no_contact.wav,9_no_contact.wav
21,1765902399.011781,0.602725826630518,0.162478448982303,0.1799861405101327,0.6032074354941416,0.1624537239523269,0.1802674377911662,0.7729616891415416,0.8997527497002397,edge,edge,./data/10_edge.wav,10_edge.wav
15,1765903247.5184884,0.6693924932971846,0.162478448982303,0.1799861405101327,0.6697956775519294,0.1624073933276274,0.1803390066899623,0.1070792685636634,0.8992894434532445,contact,contact,./data/11_contact.wav,11_contact.wav
16,1765903259.573938,0.6582813821860735,0.162478448982303,0.1799861405101327,0.6587409973527707,0.1623000058828231,0.1802513063525574,0.2176260705552501,0.8982155690052013,contact,contact,./data/12_contact.wav,12_contact.wav
43,1765903539.7009878,0.6249480488527401,0.142478448982303,0.1799861405101327,0.625399391600646,0.142364275389398,0.1801757281911818,0.5510421280764978,0.6988582640709506,contact,contact,./data/13_contact.wav,13_contact.wav
