point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename
2,1765474257.1250358,0.6848234483648149,0.16828340102513734,0.19019103083547334,0.684829345394206,0.16810404084739222,0.19011340308920466,1.0000589702939113,0.9982063982225489,edge,edge,./data/1_edge.wav
3,1765474259.983718,0.6737123372537038,0.16828340102513734,0.19019103083547334,0.6738469243744105,0.16799455248554565,0.1899283313466435,0.8902347600959561,0.9971115146040832,edge,edge,./data/2_edge.wav
4,1765474263.1322258,0.6626012261425926,0.16828340102513734,0.19019103083547334,0.6627340280206448,0.16801545699508819,0.18992225872499627,0.7791057965582995,0.9973205596995085,edge,edge,./data/3_edge.wav
5,1765474266.0172446,0.6514901150314816,0.16828340102513734,0.19019103083547334,0.6515896653225263,0.1680425867914775,0.18985778419643717,0.6676621695771136,0.9975918576634015,edge,edge,./data/4_edge.wav
6,1765474268.9102702,0.6403790039203705,0.16828340102513734,0.19019103083547334,0.6405567627288269,0.1679568244521469,0.18992026242217958,0.5573331436401198,0.9967342342700958,edge,edge,./data/5_edge.wav
7,1765474271.7912025,0.6292678928092593,0.16828340102513734,0.19019103083547334,0.6293936887976566,0.1679640145792417,0.18988310885329313,0.44570240432841646,0.9968061355410437,edge,edge,./data/6_edge.wav
2,1765474282.687402,0.6848234483648149,0.16828340102513734,0.19019103083547334,0.6848373187393825,0.16812743156915258,0.1901526369682459,1.0001387037456757,0.9984403054401525,edge,edge,./data/7_edge.wav
3,1765474285.5495853,0.6737123372537038,0.16828340102513734,0.19019103083547334,0.6738905711531615,0.1680128412338086,0.1899814773928014,0.8906712278834663,0.9972944020867127,edge,edge,./data/8_edge.wav
4,1765474288.422526,0.6626012261425926,0.16828340102513734,0.19019103083547334,0.6627521921540547,0.16794106259511338,0.18992683125012066,0.7792874378923977,0.9965766156997604,edge,edge,./data/9_edge.wav
5,1765474291.3351214,0.6514901150314816,0.16828340102513734,0.19019103083547334,0.6516395116058834,0.16790284271316402,0.18994198623823463,0.6681606324106849,0.9961944168802669,edge,edge,./data/10_edge.wav
6,1765474294.214432,0.6403790039203705,0.16828340102513734,0.19019103083547334,0.6405064211905664,0.16794414375325187,0.1898419241884868,0.5568297282575153,0.9966074272811454,edge,edge,./data/11_edge.wav
7,1765474297.0942364,0.6292678928092593,0.16828340102513734,0.19019103083547334,0.6294381485298246,0.16791583259013498,0.1899170083983389,0.4461470016500969,0.9963243156499765,edge,edge,./data/12_edge.wav
8,1765474299.997562,0.6181567816981482,0.16828340102513734,0.19019103083547334,0.6183248235025748,0.16779506718263626,0.18989774816550314,0.33501375137759865,0.9951166615749892,edge,edge,./data/13_edge.wav
9,1765474302.8571184,0.6070456705870372,0.16828340102513734,0.19019103083547334,0.6071842328586083,0.1678545425381819,0.18979494802205668,0.22360784493793423,0.9957114151304458,edge,edge,./data/14_edge.wav
10,1765474305.7106278,0.595934559475926,0.16828340102513734,0.19019103083547334,0.5961004217280195,0.1678810807180507,0.1899156986749421,0.11276973363204548,0.9959767969291335,edge,edge,./data/15_edge.wav
11,1765474308.536273,0.5848234483648149,0.16828340102513734,0.19019103083547334,0.5850072205103423,0.16786862758386215,0.18992691834711123,0.0018377214552733894,0.9958522655872482,edge,edge,./data/16_edge.wav
14,1765474314.371256,0.6848234483648149,0.15828340102513733,0.19019103083547334,0.6848024288012063,0.15816132701963384,0.19002061012683644,0.9997898043639144,0.8987792599449651,edge,edge,./data/17_edge.wav
15,1765474317.2495039,0.6737123372537038,0.15828340102513733,0.19019103083547334,0.6738452487584914,0.15816570892239135,0.18991914420548328,0.8902180039367649,0.8988230789725401,no_surface,no_surface,./data/1_no_surface.wav
