point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
43,1767706891.006354,0.6253912890564355,-0.0430670399586525,0.1835705705364144,0.6255649932590803,-0.0428714456320549,0.1838044649324537,0.5538185135291075,0.7019559432659767,contact,contact,./data/0_contact.wav,0_contact.wav
94,1767707255.832916,0.5920579557231022,-0.0830670399586525,0.1835705705364144,0.5922957706160724,-0.0829642804226289,0.1838523751337342,0.8865107399591867,0.3010275953602367,edge,edge,./data/1_edge.wav,1_edge.wav
93,1767707247.775446,0.6031690668342133,-0.0830670399586525,0.1835705705364144,0.6033566930832114,-0.0829482209288943,0.1837626581277891,0.775901515287797,0.3011881902975825,no_contact,no_contact,./data/2_no_contact.wav,2_no_contact.wav
8,1767705410.5088894,0.6142801779453244,-0.0130670399586525,0.1835705705364144,0.6143071980863206,-0.0128604322842105,0.1836351279944229,0.6663964652567047,1.0020660767444205,edge,edge,./data/3_edge.wav,3_edge.wav
93,1767706455.498354,0.6031690668342133,-0.0830670399586525,0.1835705705364144,0.6032449934501034,-0.0829582537621187,0.1836805953767706,0.7770185116188768,0.3010878619653382,no_contact,no_contact,./data/4_no_contact.wav,4_no_contact.wav
65,1767706102.7418272,0.6476135112786577,-0.0630670399586525,0.1835705705364144,0.647671171438537,-0.0628949540908949,0.183687202967848,0.3327567317345404,0.5017208586775768,edge,edge,./data/5_edge.wav,5_edge.wav
89,1767706397.4853504,0.6476135112786577,-0.0830670399586525,0.1835705705364144,0.6476836954821866,-0.0829165682158248,0.1836813988379745,0.3326314912980445,0.3015047174282776,contact,contact,./data/6_contact.wav,6_contact.wav
79,1767706277.9798074,0.6253912890564355,-0.0730670399586525,0.1835705705364144,0.6254152192046427,-0.072942994659309,0.1835585573881646,0.5553162540734836,0.401240452993435,no_contact,no_contact,./data/7_no_contact.wav,7_no_contact.wav
111,1767707366.5263815,0.66983573350088,-0.1030670399586525,0.1835705705364144,0.6700285929896097,-0.1029936073640215,0.1839218777651342,0.1091825162238135,0.1007343259463108,contact,contact,./data/8_contact.wav,8_contact.wav
41,1767705807.3120177,0.6476135112786577,-0.0430670399586525,0.1835705705364144,0.6476480533961737,-0.0428990745442754,0.1836429073036503,0.3329879121581737,0.7016796541437716,no_contact,no_contact,./data/9_no_contact.wav,9_no_contact.wav
42,1767706883.0103946,0.6365024001675467,-0.0430670399586525,0.1835705705364144,0.6366761409719222,-0.0429696554885547,0.1837844297451723,0.4427070364006892,0.7009738447009786,edge,edge,./data/10_edge.wav,10_edge.wav
3,1767706610.4559736,0.66983573350088,-0.0130670399586525,0.1835705705364144,0.6700319733537704,-0.0129690422089449,0.1839290155598236,0.1091487125822066,1.000979977497076,edge,edge,./data/11_edge.wav,11_edge.wav
79,1767706277.9796588,0.6253912890564355,-0.0730670399586525,0.1835705705364144,0.6254152192046427,-0.072942994659309,0.1835585573881646,0.5553162540734836,0.401240452993435,no_contact,no_contact,./data/12_no_contact.wav,12_no_contact.wav
98,1767707274.5388677,0.6809468446119911,-0.0930670399586525,0.1835705705364144,0.6811192505694674,-0.0929229768024064,0.1842790784571971,-0.0017240595747636,0.2014406315624611,edge,edge,./data/13_edge.wav,13_edge.wav
57,1767706013.3397868,0.6031690668342133,-0.0530670399586525,0.1835705705364144,0.6032252074655214,-0.0529576645120959,0.1836738041535003,0.7772163714646965,0.6010937544655661,contact,contact,./data/14_contact.wav,14_contact.wav
57,1767706996.918821,0.6031690668342133,-0.0530670399586525,0.1835705705364144,0.6033551474688986,-0.0529081215198344,0.1838700302407906,0.7759169714309246,0.6015891843881811,contact,contact,./data/15_contact.wav,15_contact.wav
53,1767706962.0565176,0.6476135112786577,-0.0530670399586525,0.1835705705364144,0.6478327002533916,-0.0529789357479759,0.1838263799452549,0.331141443585995,0.600881042106766,no_contact,no_contact,./data/16_no_contact.wav,16_no_contact.wav
27,1767705632.1214175,0.66983573350088,-0.0330670399586525,0.1835705705364144,0.6698948274156438,-0.032907063890357,0.1837002089796985,0.1105201719634729,0.8015997606829557,edge,edge,./data/17_edge.wav,17_edge.wav
103,1767707314.571682,0.6253912890564355,-0.0930670399586525,0.1835705705364144,0.6255587071759412,-0.0929052649002779,0.1837974543926033,0.5538813743604988,0.2016177505837461,no_contact,no_contact,./data/18_no_contact.wav,18_no_contact.wav
