point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
78,1768412277.408096,0.6416791789320324,0.0307670736276941,0.1788385826591505,0.6418844439013396,0.0309167095476478,0.1792927125892656,0.4423917947513723,0.4014963591995367,contact,contact,./data/0_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,0_contact.wav,contact
3,1768409925.983219,0.6750125122653657,0.0907670736276941,0.1788385826591505,0.675125521799356,0.0910916417072325,0.1793221144968804,0.1099810157712077,1.003245680795384,edge,edge,./data/1_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,1_edge.wav,edge
17,1768497275.5696816,0.6476135112786577,-0.0230670399586525,0.1835705705364144,0.6478387720745689,-0.0229063011900081,0.1837175765512251,0.3310807253742222,0.9016073876864442,contact,contact,./data/2_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,2_contact.wav,contact
34,1768494269.707497,0.5920579557231022,-0.0330670399586525,0.1835705705364144,0.5923391170498821,-0.0329168848449209,0.1836231395391183,0.8860772756210902,0.801501551137316,no_contact,no_contact,./data/3_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,3_no_contact.wav,no_contact
110,1768412492.8777952,0.6861236233764768,0.0007670736276941,0.1788385826591505,0.6863048100191437,0.001074455513744,0.1798018790743249,-0.0018118664266686,0.1030738188604995,edge,edge,./data/4_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,4_edge.wav,edge
10,1768409849.331661,0.5972347344875879,0.0907670736276941,0.1788385826591505,0.597330480327307,0.09110056289591,0.1791374397726631,0.8879314304916988,1.0033348926821588,edge,edge,./data/5_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,5_edge.wav,edge
124,1768409580.6879368,0.6639014011542546,-0.0092329263723058,0.1788385826591505,0.6639393300273435,-0.0091431495737106,0.178854278049983,0.221842933491333,0.0008977679859521,no_contact,no_contact,./data/6_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,6_no_contact.wav,no_contact
33,1765995006.5887344,0.602725826630518,0.152478448982303,0.1799861405101327,0.6031181535894741,0.1525281637275088,0.1802167144849676,0.7738545081882167,0.8004971474520584,no_contact,no_contact,./data/7_no_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,7_no_contact.wav,no_contact
78,1765996228.2442758,0.6360591599638513,0.112478448982303,0.1799861405101327,0.6364690054826663,0.1125529355306077,0.1803265788591802,0.4403459892562945,0.4007448654830476,contact,contact,./data/8_contact.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,8_contact.wav,contact
124,1768411678.253613,0.6639014011542546,-0.0092329263723058,0.1788385826591505,0.6640943685870355,-0.0091371584828835,0.1792490901854892,0.2202925478944128,0.0009576788942232,edge,edge,./data/9_edge.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,9_edge.wav,edge
87,1768496842.7206888,0.66983573350088,-0.0830670399586525,0.1835705705364144,0.6701239915477988,-0.0830058602101077,0.1838910596544817,0.1082285306419228,0.3006117974854488,contact,contact,./data/10_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,10_contact.wav,contact
27,1768495130.3812764,0.66983573350088,-0.0330670399586525,0.1835705705364144,0.6699911416748703,-0.0329189980642576,0.183608744328382,0.1095570293712078,0.8014804189439493,no_contact,no_contact,./data/11_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,11_no_contact.wav,no_contact
89,1767706397.4853475,0.6476135112786577,-0.0830670399586525,0.1835705705364144,0.6476836954821866,-0.0829165682158248,0.1836813988379745,0.3326314912980445,0.3015047174282776,contact,contact,./data/12_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,12_contact.wav,contact
65,1768495394.1119657,0.6476135112786577,-0.0630670399586525,0.1835705705364144,0.6478091662933894,-0.0629761413675527,0.183545349972553,0.3313767831860171,0.5009089859109986,no_contact,no_contact,./data/13_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,13_no_contact.wav,no_contact
29,1768494229.7328627,0.6476135112786577,-0.0330670399586525,0.1835705705364144,0.6477712777754784,-0.0328728232128895,0.1835040779803624,0.3317556683651269,0.8019421674576306,no_contact,no_contact,./data/14_no_contact.wav,WS2,B_empty,data/collected_data_runs_2026_01_15_workspace_2_pure_no_contact,14_no_contact.wav,no_contact
90,1767706412.0712535,0.6365024001675467,-0.0830670399586525,0.1835705705364144,0.636588280458693,-0.0829213826986068,0.18368796640308,0.4435856415329809,0.3014565726004574,contact,contact,./data/15_contact.wav,WS2,A_cutout,data/collected_data_runs_2026_01_15_workspace_2_squares_cutout_relabeled,15_contact.wav,contact
43,1768497456.2456868,0.6253912890564355,-0.0430670399586525,0.1835705705364144,0.6256760990599288,-0.0430305131806389,0.1836732669678012,0.5527074555206225,0.7003652677801359,contact,contact,./data/16_contact.wav,WS2,C_full,data/collected_data_runs_2026_01_15_workspace_2_pure_contact_relabeled,16_contact.wav,contact
126,1768409596.4912002,0.6416791789320324,-0.0092329263723058,0.1788385826591505,0.6417505876116857,-0.0090554140871971,0.1788569934314531,0.4437303576479113,0.0017751228510872,no_contact,no_contact,./data/17_no_contact.wav,WS3,B_empty,data/collected_data_runs_2026_01_14_workspace_3_pure_no_contact,17_no_contact.wav,no_contact
35,1765996419.5986202,0.5805036044082957,0.152478448982303,0.1799861405101327,0.5808781785210342,0.1525556841512335,0.1801759160878532,0.9962542588726157,0.800772351689305,edge,edge,./data/18_edge.wav,WS3,A_cutout,data/collected_data_runs_2025_12_17_v2_workspace_3_squares_cutout_relabeled,18_edge.wav,edge
89,1768411439.543154,0.6527902900431435,0.0207670736276941,0.1788385826591505,0.6530208373422668,0.0208856195173973,0.179198822708767,0.3310278603421003,0.3011854588970322,contact,contact,./data/19_contact.wav,WS3,C_full,data/collected_data_runs_2026_01_14_workspace_3_pure_contact_relabeled,19_contact.wav,contact
