point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
19,1765902375.2729373,0.6249480488527401,0.162478448982303,0.1799861405101327,0.6254725069472276,0.1623375474353881,0.1803204491820126,0.5503109746106817,0.8985909845308515,contact,contact,./data/0_contact.wav,0_contact.wav
14,1765900448.7643087,0.6805036044082957,0.162478448982303,0.1799861405101327,0.680657775126326,0.1626584772009406,0.1804966485367947,-0.0015417071803025,0.901800282186376,edge,edge,./data/1_edge.wav,1_edge.wav
6,1765899836.3399572,0.6360591599638513,0.172478448982303,0.1799861405101327,0.6364631004101106,0.1725556433339739,0.1803082483743593,0.4404050399818516,1.0007719435167095,edge,edge,./data/2_edge.wav,2_edge.wav
15,1765899985.582495,0.6693924932971846,0.162478448982303,0.1799861405101327,0.6698205502945477,0.1624054732577512,0.1804464085650574,0.1068305411374803,0.8992702427544821,contact,contact,./data/3_contact.wav,3_contact.wav
41,1765900936.9334953,0.6471702710749624,0.142478448982303,0.1799861405101327,0.6473641097851733,0.1426041758391804,0.1798710505866974,0.3313949462312239,0.701257268568774,no_contact,no_contact,./data/4_no_contact.wav,4_no_contact.wav
41,1765900936.9336092,0.6471702710749624,0.142478448982303,0.1799861405101327,0.6473641097851733,0.1426041758391804,0.1798710505866974,0.3313949462312239,0.701257268568774,no_contact,no_contact,./data/5_no_contact.wav,5_no_contact.wav
33,1765900808.473975,0.602725826630518,0.152478448982303,0.1799861405101327,0.6031517830975066,0.1524789291558959,0.1801676846927664,0.7735182131078913,0.8000048017359296,no_contact,no_contact,./data/6_no_contact.wav,6_no_contact.wav
22,1765906642.056569,0.5916147155194068,0.162478448982303,0.1799861405101327,0.5920661201572129,0.1623689773391881,0.1801680475125384,0.884374842510828,0.8989052835688518,edge,edge,./data/7_edge.wav,7_edge.wav
79,1765901619.225252,0.6249480488527401,0.112478448982303,0.1799861405101327,0.6253477572609981,0.1123752444699711,0.180093348638073,0.5515584714729761,0.3989679548766819,no_contact,no_contact,./data/8_no_contact.wav,8_no_contact.wav
33,1765903441.0879052,0.602725826630518,0.152478448982303,0.1799861405101327,0.6031661198834921,0.152463764982208,0.1801918067945558,0.7733748452480362,0.7998531599990502,no_contact,no_contact,./data/9_no_contact.wav,9_no_contact.wav
79,1765901619.2254624,0.6249480488527401,0.112478448982303,0.1799861405101327,0.6253477572609981,0.1123752444699711,0.180093348638073,0.5515584714729761,0.3989679548766819,no_contact,no_contact,./data/10_no_contact.wav,10_no_contact.wav
4,1765899794.20815,0.6582813821860735,0.172478448982303,0.1799861405101327,0.6586380589880961,0.1726269435240411,0.180462878378814,0.2186554542019958,1.001484945417381,edge,edge,./data/11_edge.wav,11_edge.wav
52,1765903624.8631203,0.6582813821860735,0.132478448982303,0.1799861405101327,0.6586715792047265,0.1323787672993089,0.1803085851125338,0.2183202520356919,0.5990031831700593,no_contact,no_contact,./data/12_no_contact.wav,12_no_contact.wav
80,1765901640.5075884,0.6138369377416291,0.112478448982303,0.1799861405101327,0.6141359923842971,0.1125026239339581,0.1798287692662528,0.6636761202399868,0.4002417495165514,no_contact,no_contact,./data/13_no_contact.wav,13_no_contact.wav
65,1765901363.176444,0.6471702710749624,0.1224784489823029,0.1799861405101327,0.6475650173713603,0.1225058528260004,0.1803122603497671,0.3293858703693543,0.5002740384369743,edge,edge,./data/14_edge.wav,14_edge.wav
66,1765901384.0850406,0.6360591599638513,0.1224784489823029,0.1799861405101327,0.6364745933339702,0.122530372505929,0.1802826794973752,0.4402901107432556,0.5005192352362603,edge,edge,./data/15_edge.wav,15_edge.wav
53,1765903636.711102,0.6471702710749624,0.132478448982303,0.1799861405101327,0.6476021731656799,0.1325643746662315,0.180355790704051,0.3290143124261581,0.6008592568392859,no_contact,no_contact,./data/16_no_contact.wav,16_no_contact.wav
