point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
81,1768409290.1351914,0.6083458455986991,0.0307670736276941,0.1788385826591505,0.6084256800759958,0.0308552555112246,0.1787576904419232,0.7769794330048099,0.4008818188353051,no_contact,no_contact,./data/0_no_contact.wav,0_no_contact.wav
42,1768408551.6365354,0.6416791789320324,0.0607670736276941,0.1788385826591505,0.6418168691526431,0.0608082424510083,0.1788959200490084,0.4430675422383369,0.7004116882331421,no_contact,no_contact,./data/1_no_contact.wav,1_no_contact.wav
17,1768408378.3703196,0.6527902900431435,0.0807670736276941,0.1788385826591505,0.6528379386752927,0.0809933374706807,0.1789497226941978,0.332856847011841,0.9022626384298662,no_contact,no_contact,./data/2_no_contact.wav,2_no_contact.wav
41,1768408543.67795,0.6527902900431435,0.0607670736276941,0.1788385826591505,0.6528297998235082,0.0609569113445623,0.1789216533987191,0.3329382355296862,0.7018983771686822,no_contact,no_contact,./data/3_no_contact.wav,3_no_contact.wav
2,1768408738.4494512,0.6861236233764768,0.0907670736276941,0.1788385826591505,0.6860885043350422,0.0908640925408143,0.1786047187094425,0.000351190414346,1.0009701891312015,no_contact,no_contact,./data/4_no_contact.wav,4_no_contact.wav
16,1768408836.968976,0.6639014011542546,0.0807670736276941,0.1788385826591505,0.6639165220560016,0.0809531474067376,0.178827907835718,0.2220710132047521,0.9018607377904349,no_contact,no_contact,./data/5_no_contact.wav,5_no_contact.wav
129,1768409622.1601715,0.6083458455986991,-0.0092329263723058,0.1788385826591505,0.6084962108694222,-0.0091594544197766,0.1789279286112779,0.7762741250705465,0.0007347195252922,no_contact,no_contact,./data/6_no_contact.wav,6_no_contact.wav
21,1768408410.1981194,0.6083458455986991,0.0807670736276941,0.1788385826591505,0.6083436486234906,0.0810382123795994,0.1788972900051075,0.7777997475298628,0.9027113875190532,no_contact,no_contact,./data/7_no_contact.wav,7_no_contact.wav
65,1768409175.7930028,0.6527902900431435,0.0407670736276941,0.1788385826591505,0.6528352972600087,0.0408657341890419,0.1787763276276084,0.3328832611646816,0.500986605613478,no_contact,no_contact,./data/8_no_contact.wav,8_no_contact.wav
106,1768409463.6023805,0.5972347344875879,0.0107670736276941,0.1788385826591505,0.5973104003575831,0.0109457830056076,0.1788958177519796,0.8881322301889374,0.2017870937791352,no_contact,no_contact,./data/9_no_contact.wav,9_no_contact.wav
40,1768409002.2843256,0.6639014011542546,0.0607670736276941,0.1788385826591505,0.663939412125081,0.0609174378423216,0.1788108697713424,0.221842112513958,0.7015036421462756,no_contact,no_contact,./data/10_no_contact.wav,10_no_contact.wav
65,1768408709.1203344,0.6527902900431435,0.0407670736276941,0.1788385826591505,0.6528894174608508,0.0408619197464832,0.1789638510909647,0.3323420591562599,0.5009484611878912,no_contact,no_contact,./data/11_no_contact.wav,11_no_contact.wav
33,1768408959.5919826,0.6083458455986991,0.0707670736276941,0.1788385826591505,0.6083288423733982,0.0709339745143298,0.1787346851986789,0.777947810030786,0.8016690088663567,no_contact,no_contact,./data/12_no_contact.wav,12_no_contact.wav
8,1768408319.8807728,0.6194569567098102,0.0907670736276941,0.1788385826591505,0.619541123980796,0.0909018058143239,0.1789122062034352,0.6658249939568086,1.0013473218662978,no_contact,no_contact,./data/13_no_contact.wav,13_no_contact.wav
27,1768408911.4766438,0.6750125122653657,0.0707670736276941,0.1788385826591505,0.675027611204355,0.0709591888838094,0.1788215599333396,0.1109601217212186,0.8019211525611534,no_contact,no_contact,./data/14_no_contact.wav,14_no_contact.wav
94,1768409380.5377986,0.5972347344875879,0.0207670736276941,0.1788385826591505,0.5973088130770899,0.0208798688111125,0.1788675551317996,0.8881481029938689,0.3011279518341839,no_contact,no_contact,./data/15_no_contact.wav,15_no_contact.wav
9,1768408327.8994358,0.6083458455986991,0.0907670736276941,0.1788385826591505,0.6084418859576886,0.0908832507486425,0.1789140593939579,0.7768173741878828,1.0011617712094836,no_contact,no_contact,./data/16_no_contact.wav,16_no_contact.wav
52,1768408618.7410998,0.6639014011542546,0.0507670736276941,0.1788385826591505,0.6639171495281766,0.0510811977367932,0.1789654947584089,0.2220647384830021,0.6031412410909917,no_contact,no_contact,./data/17_no_contact.wav,17_no_contact.wav
