spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,resonance_peak_amp,resonance_peak_freq,resonance_energy,resonance_q_factor,resonance_skewness,damping_ratio,high_freq_slope,high_freq_decay_rate,ultra_high_ratio,burst_rms,burst_peak,burst_crest_factor,time_to_peak,zero_crossing_rate,temporal_centroid,env_mean,env_std,env_max,env_min,env_skew,env_kurtosis,env_decay_rate,low_energy_ratio,resonance_energy_ratio,mid_energy_ratio,high_energy_ratio,ultra_high_energy_ratio,resonance_high_ratio,low_mid_ratio,label
15.472276800517308,343.5267973222047,11.71875,0.00033042251016013324,10.924888853852364,16.664701335072145,32.177186028381705,30.03874032762467,31.199998826063783,0.031876340508461,480.46875,0.3726542890071869,2.9285714285714284,1.3500691652297974,3.8524365425109863,-8.280843710284037e-05,8.280843710284037e-05,0.00042615210986696184,0.005398821085691452,0.01315347757190466,2.436361074447632,0.175625,0.00992386429398148,0.4092398520880065,0.004495947156101465,0.003293822053819895,0.016052598133683205,0.00012385640002321452,1.5796140432357788,1.2093310356140137,1.4524264120351384,0.0014856711495667696,8.82431777426973e-05,0.0004138695658184588,0.0012821049895137548,0.00042615210986696184,0.06882679462432861,3.5897085666656494,tip
15.88338635113982,355.40044906286784,11.71875,0.00033331505255773664,10.173036634725577,15.5851625544363,28.953813329238873,24.29787595672733,27.515615382534797,0.03032042272388935,480.46875,0.36998608708381653,2.9285714285714284,1.3863310813903809,3.9409990310668945,-8.321198954828474e-05,8.321198954828474e-05,0.0004295622347854078,0.00540540274232626,0.013275551609694958,2.4559781551361084,0.17879166666666665,0.009828920717592593,0.4094880956601366,0.004507324658334255,0.0032964483834803104,0.016140779480338097,0.00012881802103947848,1.5800635814666748,1.2135767936706543,1.4466634130867757,0.0014765801606699824,8.725770749151707e-05,0.0004126815765630454,0.00129023811314255,0.0004295622347854078,0.06762915104627609,3.5780131816864014,tip
15.973684769514707,357.03178014100564,11.71875,0.00034089063410647213,9.994635026271474,15.417935820679194,31.544622966658842,25.88295503087702,28.2874680122132,0.030710551887750626,480.46875,0.38474041223526,2.9285714285714284,1.310354471206665,3.8829216957092285,-8.577535228116225e-05,8.577535228116225e-05,0.00043452889076434076,0.005407576449215412,0.013275551609694958,2.454991102218628,0.177875,0.010403103298611112,0.4099032334638646,0.0045053246431052685,0.003298395313322544,0.016145793721079826,0.00010462522914167494,1.5835880041122437,1.222391128540039,1.4371584965361885,0.0014676176942884922,9.075905109057203e-05,0.000423512450652197,0.001292214379645884,0.00043452889076434076,0.07023528963327408,3.4653472900390625,tip
15.731397228759034,351.4888724196451,11.71875,0.0003318461822345853,10.462263659717152,16.006283754786338,28.53371583132695,28.580840166647313,23.85197464395327,0.03174373507499695,480.46875,0.37579208612442017,2.9285714285714284,1.3988765478134155,3.8729915618896484,-8.279581405961893e-05,8.279581405961893e-05,0.0004279487475287169,0.005409501027315855,0.013214514590799809,2.4428343772888184,0.17577083333333332,0.009806315104166666,0.40987950176179383,0.004500243812799454,0.003304334357380867,0.016217105090618134,0.00016434310236945748,1.5818365812301636,1.2250237464904785,1.4471515198222022,0.0014788786647841334,8.868161239661276e-05,0.00041371973929926753,0.001285509904846549,0.0004279487475287169,0.06898555159568787,3.5745904445648193,tip
15.427193917845441,343.6417581161233,11.71875,0.0003278419026173651,10.262754879237114,16.01996378699328,23.641980939405926,29.86952358570403,29.54441852639416,0.029040805995464325,480.46875,0.3596934676170349,2.9285714285714284,1.2350833415985107,3.8770411014556885,-8.360767532804479e-05,8.360767532804479e-05,0.00042477942770347,0.005411287769675255,0.013306070119142532,2.458946943283081,0.17570833333333333,0.009422019675925927,0.40985886202763055,0.004511829931288958,0.0032988684251904488,0.01603611186146736,3.818705226876773e-05,1.5801966190338135,1.2091550827026367,1.4421884396576117,0.0014701236505061388,8.46766124595888e-05,0.00041107358993031085,0.0012783358106389642,0.00042477942770347,0.06623972207307816,3.5763027667999268,tip
15.811938653685468,354.61476665573537,11.71875,0.0003288161533419043,10.369078437173659,15.500325518586227,28.845183694044582,29.454427366926872,25.555262535141168,0.031224479898810387,480.46875,0.3738422095775604,2.9285714285714284,1.3166334629058838,3.9055819511413574,-8.365541963688391e-05,8.365541963688391e-05,0.00043316942173987627,0.005418702960014343,0.013275551609694958,2.4499499797821045,0.179875,0.009033203125,0.4086634483794904,0.004517376888543367,0.003302639350295067,0.01607244834303856,0.00016855672583915293,1.5767111778259277,1.198178768157959,1.4478749885215103,0.0014683889457955956,8.779494964983314e-05,0.000410942331654951,0.001277804491110146,0.00043316942173987627,0.0687076523900032,3.573223829269409,tip
15.775842855908225,352.4822652907558,11.71875,0.00033117947168648243,10.061885488993363,15.134444091780466,26.37082549893237,27.322879547285233,25.140615429614606,0.03249526768922806,480.46875,0.3845449388027191,2.9285714285714284,1.4037288427352905,3.9195668697357178,-8.44667839332075e-05,8.44667839332075e-05,0.0004291363002266735,0.005403315182775259,0.013245033100247383,2.4512789249420166,0.17783333333333334,0.009132667824074073,0.40985351930749014,0.004502562806010246,0.0032953734043985605,0.01609325036406517,0.0001255824026884511,1.5846320390701294,1.227081298828125,1.4404552544855813,0.0014757139142602682,9.08491711015813e-05,0.00040540064219385386,0.00128650083206594,0.0004291363002266735,0.07061726599931717,3.640137195587158,tip
15.68469256339298,351.0084280244468,11.71875,0.00032901897793635726,10.30747742445985,15.923306186598236,22.781134775850184,27.464953980459708,26.635879122954762,0.028573613613843918,480.46875,0.3635050654411316,2.9285714285714284,1.2472724914550781,3.909010648727417,-8.25856694266585e-05,8.25856694266585e-05,0.00042686829692684114,0.005416275002062321,0.013275551609694958,2.4510483741760254,0.17458333333333334,0.009507921006944444,0.4096813144273891,0.00451671751216054,0.0033021324779838324,0.016111712902784348,0.00018686766270548105,1.5803931951522827,1.2227182388305664,1.439672813832899,0.001468383357860148,8.540009730495512e-05,0.0004152553156018257,0.0012803471181541681,0.00042686829692684114,0.06670073419809341,3.536097764968872,tip
15.74635467231892,352.98284737021766,11.71875,0.00033275329042226076,10.89300809565767,17.317635389896832,29.083758664491555,33.20054547387889,25.054364074267443,0.03100631572306156,480.46875,0.35605934262275696,2.9285714285714284,1.4386802911758423,3.911860227584839,-8.344023262616417e-05,8.344023262616417e-05,0.0004294256214052439,0.005402670241892338,0.013214514590799809,2.4459228515625,0.17679166666666668,0.0103759765625,0.4108571390165136,0.004509173799306154,0.0032934043556451797,0.01603231579065323,8.375284960493445e-05,1.5795763731002808,1.2137537002563477,1.4417470955778149,0.0014761280035600066,8.398097270401195e-05,0.000416845636209473,0.001277782954275608,0.0004294256214052439,0.0657239705324173,3.5411860942840576,tip
15.42212662199248,343.3718001544695,11.71875,0.0003293973277322948,10.2931881229618,15.85660680051265,26.632112220045222,23.204647781593103,27.381837758907434,0.029515551403164864,480.46875,0.3603101968765259,2.9285714285714284,1.1974364519119263,3.9143588542938232,-8.222395057699547e-05,8.222395057699547e-05,0.00042590254452079535,0.0054212696850299835,0.013306070119142532,2.4544196128845215,0.1768125,0.00924117476851852,0.4083050896080841,0.00451698387041688,0.003304594662040472,0.016086427494883537,0.00010139411460841075,1.5807340145111084,1.2146925926208496,1.4498297561819984,0.001464174478314817,8.460359822493047e-05,0.0004066430265083909,0.0012717541540041566,0.00042590254452079535,0.06652512401342392,3.6006383895874023,tip
15.85740390212712,355.26832043390453,11.71875,0.0003325852449052036,10.281309832638106,15.718268103734026,21.928763732179213,24.132611322312915,24.536330486487188,0.03169310465455055,480.46875,0.3814111053943634,2.9285714285714284,1.3472663164138794,3.8525853157043457,-8.196102293491187e-05,8.196102293491187e-05,0.00042847846634685993,0.00540494080632925,0.013245033100247383,2.4505417346954346,0.178875,0.009028682002314815,0.40911642948604077,0.004499064292758703,0.0032985592260956764,0.016099054366350174,0.0001834492722991854,1.5809234380722046,1.2138643264770508,1.4458685914673153,0.0014830502914264798,9.014353418024257e-05,0.0004186306323390454,0.0012868358753621578,0.00042847846634685993,0.07005053013563156,3.5426225662231445,tip
15.723163774639856,351.37831730125134,11.71875,0.0003305654972791672,10.401880416183017,16.95418770871875,25.609243244304256,25.591099339015738,33.41599051716302,0.031272199004888535,480.46875,0.3771749436855316,2.9285714285714284,1.3771421909332275,3.853618621826172,-8.348102976709673e-05,8.348102976709673e-05,0.00042646873043850064,0.005412932951003313,0.013275551609694958,2.452561616897583,0.171125,0.00975658275462963,0.4090164641824957,0.0045079938136041164,0.0033024742733687162,0.016277864575386047,9.607480751583353e-05,1.575653314590454,1.2017865180969238,1.4522914688694435,0.001473768730647862,8.883599366527051e-05,0.0004165625141467899,0.0012846837053075433,0.00042646873043850064,0.06915009021759033,3.5379292964935303,tip
15.784324659218193,353.67503627311,11.71875,0.00032830971758812666,10.739644025251874,16.58509080622096,25.091243070712054,28.570209070115485,26.568660178182537,0.0312123391777277,480.46875,0.3665771782398224,2.9285714285714284,1.4265602827072144,3.9120166301727295,-8.132927968444954e-05,8.132927968444954e-05,0.0004284440365154296,0.005413689650595188,0.013245033100247383,2.4465816020965576,0.17345833333333333,0.009494357638888888,0.4090757895482568,0.004507541190832853,0.003300740849226713,0.01607498526573181,0.0001254359958693385,1.5839838981628418,1.2189059257507324,1.4402392413741139,0.0014726363588124514,8.638334838906303e-05,0.0004142381949350238,0.0012838869588449597,0.0004284440365154296,0.06728267669677734,3.5550472736358643,tip
15.846552203784814,355.04976988955,11.71875,0.00032988941529765725,10.357880331534037,16.25169639944753,25.049520771048368,24.094466295673598,27.16322636027049,0.028703859075903893,480.46875,0.35953691601753235,2.9285714285714284,1.1930853128433228,3.877838611602783,-8.248249111018919e-05,8.248249111018919e-05,0.00043269232264719903,0.005411778576672077,0.013214514590799809,2.4418063163757324,0.17564583333333333,0.009743019386574073,0.4090129013590244,0.004502689931541681,0.003304178360849619,0.016047995537519455,0.00019598219660110772,1.5767899751663208,1.1999669075012207,1.4546978699881703,0.0014760269550606608,8.475985669065267e-05,0.0004206488374620676,0.001285008736886084,0.00043269232264719903,0.06596052646636963,3.5089290142059326,tip
