point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
102,1768493661.2584727,0.6360591599638513,0.0924784489823029,0.1799861405101327,0.6363990811948974,0.0925681810101037,0.1803301952220863,0.4410452321339831,0.2008973202780074,contact,contact,./data/0_contact.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,0_contact.wav,contact
11,1768493036.7216516,0.5805036044082957,0.172478448982303,0.1799861405101327,0.5806459986476453,0.1725732711480839,0.1799256030731325,0.998576057606504,1.0009482216578096,edge,edge,./data/1_edge.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,1_edge.wav,edge
9,1768492497.5061574,0.602725826630518,0.172478448982303,0.1799861405101327,0.6029296483438449,0.1726655123920175,0.1801531618523112,0.7757395606445086,1.0018706340971455,edge,edge,./data/2_edge.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,2_edge.wav,edge
21,1768487648.7281444,0.602725826630518,0.162478448982303,0.1799861405101327,0.602813620647937,0.1626417058064947,0.18012472743309,0.7768998376035876,0.9016325682419176,no_contact,no_contact,./data/3_no_contact.wav,WS1,B_empty,data/collected_data_runs_2026_01_15_workspace_1_pure_no_contact,3_no_contact.wav,no_contact
11,1768492049.6260607,0.5805036044082957,0.172478448982303,0.1799861405101327,0.5806532288205246,0.1727711753857989,0.1803376146979816,0.9985037558777112,1.002927264034959,edge,edge,./data/4_edge.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,4_edge.wav,edge
18,1765900532.7178912,0.6360591599638513,0.162478448982303,0.1799861405101327,0.6364037700704253,0.1625451265738452,0.1802366773378067,0.4409983433787047,0.9006667759154227,contact,contact,./data/5_contact.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,5_contact.wav,contact
14,1768490242.207346,0.6805036044082957,0.162478448982303,0.1799861405101327,0.6806031565664111,0.1624920068718911,0.1802121594939862,-0.0009955215811541,0.9001355788958815,no_contact,no_contact,./data/6_no_contact.wav,WS1,B_empty,data/collected_data_runs_2026_01_15_workspace_1_pure_no_contact,6_no_contact.wav,no_contact
31,1768490365.082349,0.6249480488527401,0.152478448982303,0.1799861405101327,0.6250634132074983,0.1525388346361779,0.1800254975489495,0.5544019120079747,0.8006038565387497,no_contact,no_contact,./data/7_no_contact.wav,WS1,B_empty,data/collected_data_runs_2026_01_15_workspace_1_pure_no_contact,7_no_contact.wav,no_contact
11,1768492049.62606,0.5805036044082957,0.172478448982303,0.1799861405101327,0.5806532288205246,0.1727711753857989,0.1803376146979816,0.9985037558777112,1.002927264034959,edge,edge,./data/8_edge.wav,WS1,C_full,data/collected_data_runs_2026_01_15_workspace_1_pure_contact_relabeled,8_edge.wav,edge
23,1765900155.2205963,0.5805036044082957,0.162478448982303,0.1799861405101327,0.5809359315717845,0.1624919412020949,0.1801903165996165,0.9956767283651128,0.9001349221979194,edge,edge,./data/9_edge.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,9_edge.wav,edge
19,1765900070.217825,0.6249480488527401,0.162478448982303,0.1799861405101327,0.6254136157658545,0.1623505592500115,0.1802581106405147,0.550899886424412,0.8987211026770855,contact,contact,./data/10_contact.wav,WS1,A_cutout,data/collected_data_runs_2026_01_15_workspace_1_squares_cutout_relabeled,10_contact.wav,contact
