point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename
2,1768487455.847893,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804845390817497,0.1725566905345525,0.17998811577452298,0.00019065326546052752,1.000782415522495,no_contact,no_contact,./data/1_no_contact.wav
2,1768487455.8479006,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804845390817497,0.1725566905345525,0.17998811577452298,0.00019065326546052752,1.000782415522495,no_contact,no_contact,./data/2_no_contact.wav
2,1768487455.847902,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804845390817497,0.1725566905345525,0.17998811577452298,0.00019065326546052752,1.000782415522495,no_contact,no_contact,./data/3_no_contact.wav
2,1768487455.8479366,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804845390817497,0.1725566905345525,0.17998811577452298,0.00019065326546052752,1.000782415522495,no_contact,no_contact,./data/4_no_contact.wav
2,1768487455.8479383,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804845390817497,0.1725566905345525,0.17998811577452298,0.00019065326546052752,1.000782415522495,no_contact,no_contact,./data/5_no_contact.wav
3,1768487463.7902708,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6693585449076898,0.17264379703666827,0.18005088314279594,0.11145059500605958,1.0016534805436528,no_contact,no_contact,./data/6_no_contact.wav
3,1768487463.7902808,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6693585449076898,0.17264379703666827,0.18005088314279594,0.11145059500605958,1.0016534805436528,no_contact,no_contact,./data/7_no_contact.wav
3,1768487463.7902822,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6693585449076898,0.17264379703666827,0.18005088314279594,0.11145059500605958,1.0016534805436528,no_contact,no_contact,./data/8_no_contact.wav
3,1768487463.790284,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6693585449076898,0.17264379703666827,0.18005088314279594,0.11145059500605958,1.0016534805436528,no_contact,no_contact,./data/9_no_contact.wav
3,1768487463.790285,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6693585449076898,0.17264379703666827,0.18005088314279594,0.11145059500605958,1.0016534805436528,no_contact,no_contact,./data/10_no_contact.wav
2,1768487510.1890626,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804738806662901,0.17257361680485256,0.17997016254041148,0.00029723742005605125,1.0009516782254957,no_contact,no_contact,./data/11_no_contact.wav
2,1768487510.189071,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804738806662901,0.17257361680485256,0.17997016254041148,0.00029723742005605125,1.0009516782254957,no_contact,no_contact,./data/12_no_contact.wav
2,1768487510.1890721,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804738806662901,0.17257361680485256,0.17997016254041148,0.00029723742005605125,1.0009516782254957,no_contact,no_contact,./data/13_no_contact.wav
2,1768487510.1891103,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804738806662901,0.17257361680485256,0.17997016254041148,0.00029723742005605125,1.0009516782254957,no_contact,no_contact,./data/14_no_contact.wav
2,1768487510.189112,0.6805036044082957,0.172478448982303,0.17998614051013276,0.6804738806662901,0.17257361680485256,0.17997016254041148,0.00029723742005605125,1.0009516782254957,no_contact,no_contact,./data/15_no_contact.wav
3,1768487518.17906,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6694278837247684,0.17264972576811696,0.1800486837113549,0.11075720683527357,1.0017127678581397,no_contact,no_contact,./data/16_no_contact.wav
3,1768487518.1790683,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6694278837247684,0.17264972576811696,0.1800486837113549,0.11075720683527357,1.0017127678581397,no_contact,no_contact,./data/17_no_contact.wav
3,1768487518.1790698,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6694278837247684,0.17264972576811696,0.1800486837113549,0.11075720683527357,1.0017127678581397,no_contact,no_contact,./data/18_no_contact.wav
3,1768487518.1790712,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6694278837247684,0.17264972576811696,0.1800486837113549,0.11075720683527357,1.0017127678581397,no_contact,no_contact,./data/19_no_contact.wav
3,1768487518.1790721,0.6693924932971846,0.172478448982303,0.17998614051013276,0.6694278837247684,0.17264972576811696,0.1800486837113549,0.11075720683527357,1.0017127678581397,no_contact,no_contact,./data/20_no_contact.wav
4,1768487526.1737118,0.6582813821860735,0.172478448982303,0.17998614051013276,0.6582698679849024,0.17268546580982821,0.17999797015584068,0.22233736423393324,1.0020701682752522,no_contact,no_contact,./data/21_no_contact.wav
4,1768487526.17372,0.6582813821860735,0.172478448982303,0.17998614051013276,0.6582698679849024,0.17268546580982821,0.17999797015584068,0.22233736423393324,1.0020701682752522,no_contact,no_contact,./data/22_no_contact.wav
4,1768487526.1737208,0.6582813821860735,0.172478448982303,0.17998614051013276,0.6582698679849024,0.17268546580982821,0.17999797015584068,0.22233736423393324,1.0020701682752522,no_contact,no_contact,./data/23_no_contact.wav
4,1768487526.1737218,0.6582813821860735,0.172478448982303,0.17998614051013276,0.6582698679849024,0.17268546580982821,0.17999797015584068,0.22233736423393324,1.0020701682752522,no_contact,no_contact,./data/24_no_contact.wav
4,1768487526.1737225,0.6582813821860735,0.172478448982303,0.17998614051013276,0.6582698679849024,0.17268546580982821,0.17999797015584068,0.22233736423393324,1.0020701682752522,no_contact,no_contact,./data/25_no_contact.wav
5,1768487534.071262,0.6471702710749624,0.172478448982303,0.17998614051013276,0.6472623214976476,0.17260541007242639,0.18004939516340615,0.33241282910648107,1.0012696109012338,no_contact,no_contact,./data/26_no_contact.wav
5,1768487534.0712705,0.6471702710749624,0.172478448982303,0.17998614051013276,0.6472623214976476,0.17260541007242639,0.18004939516340615,0.33241282910648107,1.0012696109012338,no_contact,no_contact,./data/27_no_contact.wav
5,1768487534.071272,0.6471702710749624,0.172478448982303,0.17998614051013276,0.6472623214976476,0.17260541007242639,0.18004939516340615,0.33241282910648107,1.0012696109012338,no_contact,no_contact,./data/28_no_contact.wav
5,1768487534.0712726,0.6471702710749624,0.172478448982303,0.17998614051013276,0.6472623214976476,0.17260541007242639,0.18004939516340615,0.33241282910648107,1.0012696109012338,no_contact,no_contact,./data/29_no_contact.wav
5,1768487534.0712738,0.6471702710749624,0.172478448982303,0.17998614051013276,0.6472623214976476,0.17260541007242639,0.18004939516340615,0.33241282910648107,1.0012696109012338,no_contact,no_contact,./data/30_no_contact.wav
6,1768487542.0026896,0.6360591599638513,0.172478448982303,0.17998614051013276,0.6361165775954866,0.17261170930655048,0.18007937912529604,0.4438702681280916,1.0013326032424748,no_contact,no_contact,./data/31_no_contact.wav
6,1768487542.002697,0.6360591599638513,0.172478448982303,0.17998614051013276,0.6361165775954866,0.17261170930655048,0.18007937912529604,0.4438702681280916,1.0013326032424748,no_contact,no_contact,./data/32_no_contact.wav
6,1768487542.002698,0.6360591599638513,0.172478448982303,0.17998614051013276,0.6361165775954866,0.17261170930655048,0.18007937912529604,0.4438702681280916,1.0013326032424748,no_contact,no_contact,./data/33_no_contact.wav
6,1768487542.002699,0.6360591599638513,0.172478448982303,0.17998614051013276,0.6361165775954866,0.17261170930655048,0.18007937912529604,0.4438702681280916,1.0013326032424748,no_contact,no_contact,./data/34_no_contact.wav
6,1768487542.0027003,0.6360591599638513,0.172478448982303,0.17998614051013276,0.6361165775954866,0.17261170930655048,0.18007937912529604,0.4438702681280916,1.0013326032424748,no_contact,no_contact,./data/35_no_contact.wav
7,1768487550.0451431,0.6249480488527401,0.172478448982303,0.17998614051013276,0.6249990337003859,0.172653641020837,0.18009585930194663,0.5550457070790983,1.00175192038534,no_contact,no_contact,./data/36_no_contact.wav
7,1768487550.045151,0.6249480488527401,0.172478448982303,0.17998614051013276,0.6249990337003859,0.172653641020837,0.18009585930194663,0.5550457070790983,1.00175192038534,no_contact,no_contact,./data/37_no_contact.wav
7,1768487550.0451522,0.6249480488527401,0.172478448982303,0.17998614051013276,0.6249990337003859,0.172653641020837,0.18009585930194663,0.5550457070790983,1.00175192038534,no_contact,no_contact,./data/38_no_contact.wav
7,1768487550.0451534,0.6249480488527401,0.172478448982303,0.17998614051013276,0.6249990337003859,0.172653641020837,0.18009585930194663,0.5550457070790983,1.00175192038534,no_contact,no_contact,./data/39_no_contact.wav
7,1768487550.0451543,0.6249480488527401,0.172478448982303,0.17998614051013276,0.6249990337003859,0.172653641020837,0.18009585930194663,0.5550457070790983,1.00175192038534,no_contact,no_contact,./data/40_no_contact.wav
8,1768487558.0235164,0.6138369377416291,0.172478448982303,0.17998614051013276,0.6139712558474723,0.17256809787876817,0.1800782448851657,0.6653234856082348,1.0008964889646517,no_contact,no_contact,./data/41_no_contact.wav
8,1768487558.0235243,0.6138369377416291,0.172478448982303,0.17998614051013276,0.6139712558474723,0.17256809787876817,0.1800782448851657,0.6653234856082348,1.0008964889646517,no_contact,no_contact,./data/42_no_contact.wav
