point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
63,1768497588.3460636,0.66983573350088,-0.0630670399586525,0.1835705705364144,0.6700975048808353,-0.0629379053416564,0.1838244006206118,0.1084933973115576,0.5012913461699612,contact,contact,./data/0_contact.wav,0_contact.wav
99,1768496925.62692,0.66983573350088,-0.0930670399586525,0.1835705705364144,0.6701228069494991,-0.0928233918901395,0.1839375467433473,0.1082403766249195,0.2024364806851301,contact,contact,./data/1_contact.wav,1_contact.wav
57,1768497553.9125097,0.6031690668342133,-0.0530670399586525,0.1835705705364144,0.6034241381989612,-0.0528774602993626,0.1837169420198271,0.7752270641302985,0.6018957965928998,contact,contact,./data/2_contact.wav,2_contact.wav
113,1768497024.3667684,0.6476135112786577,-0.1030670399586525,0.1835705705364144,0.6479107697183619,-0.1028465668131722,0.1838958449859025,0.3303607489362915,0.102204731454803,contact,contact,./data/3_contact.wav,3_contact.wav
77,1768496775.6928349,0.6476135112786577,-0.0730670399586525,0.1835705705364144,0.6478940216742807,-0.0727438294531556,0.1838045674778721,0.330528229377104,0.4032321050549693,contact,contact,./data/4_contact.wav,4_contact.wav
41,1768496527.7013135,0.6476135112786577,-0.0430670399586525,0.1835705705364144,0.6478752522063829,-0.0429175985525133,0.1837338616719884,0.3307159240560821,0.7014944140613928,contact,contact,./data/5_contact.wav,5_contact.wav
102,1768496949.5423598,0.6365024001675467,-0.0930670399586525,0.1835705705364144,0.636808632403456,-0.0928065144665661,0.183867214595226,0.441382122085351,0.2026052549208644,contact,contact,./data/6_contact.wav,6_contact.wav
67,1768496708.9846165,0.6253912890564355,-0.0630670399586525,0.1835705705364144,0.6256629601641356,-0.0628543374110208,0.1837407686899986,0.5528388444785549,0.5021270254763175,contact,contact,./data/7_contact.wav,7_contact.wav
68,1768497627.98443,0.6142801779453244,-0.0630670399586525,0.1835705705364144,0.6145787065495034,-0.0628827078807901,0.1838308244807935,0.6636813806248767,0.5018433207786246,contact,contact,./data/8_contact.wav,8_contact.wav
54,1768496618.2511885,0.6365024001675467,-0.0530670399586525,0.1835705705364144,0.6367329300542635,-0.0528594146871287,0.1837338343352335,0.4421391455772762,0.6020762527152382,contact,contact,./data/9_contact.wav,9_contact.wav
68,1768497627.9844313,0.6142801779453244,-0.0630670399586525,0.1835705705364144,0.6145787065495034,-0.0628827078807901,0.1838308244807935,0.6636813806248767,0.5018433207786246,contact,contact,./data/10_contact.wav,10_contact.wav
33,1768496476.863639,0.6031690668342133,-0.0330670399586525,0.1835705705364144,0.6034614073668022,-0.0328984718194896,0.1837059273911175,0.7748543724518888,0.801685681391629,contact,contact,./data/11_contact.wav,11_contact.wav
22,1768497315.4138515,0.5920579557231022,-0.0230670399586525,0.1835705705364144,0.5923634876972724,-0.0230341222664053,0.1836731013019388,0.8858335691471866,0.9003291769224726,contact,contact,./data/12_contact.wav,12_contact.wav
81,1768496807.5696971,0.6031690668342133,-0.0730670399586525,0.1835705705364144,0.6034473360009941,-0.072862107394887,0.1837735016410397,0.7749950861099699,0.4020493256376549,contact,contact,./data/13_contact.wav,13_contact.wav
31,1768497373.671788,0.6253912890564355,-0.0330670399586525,0.1835705705364144,0.6256628622167728,-0.0329454182125995,0.1837049852975,0.5528398239521827,0.8012162174605303,contact,contact,./data/14_contact.wav,14_contact.wav
58,1768496650.025675,0.5920579557231022,-0.0530670399586525,0.1835705705364144,0.5923994475943062,-0.052916045127849,0.1837545927322764,0.885473970176849,0.601509948308035,contact,contact,./data/15_contact.wav,15_contact.wav
