point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,filename
111,1768488261.4245265,0.6693924932971846,0.0824784489823029,0.1799861405101327,0.6694612493931618,0.0826830294222648,0.1801014528305464,0.1104235501513395,0.1020458043996186,no_contact,no_contact,./data/0_no_contact.wav,0_no_contact.wav
78,1768488037.0599978,0.6360591599638513,0.112478448982303,0.1799861405101327,0.636160637513163,0.1125757681464989,0.1801636073674897,0.4434296689513274,0.4009731916419592,no_contact,no_contact,./data/1_no_contact.wav,1_no_contact.wav
98,1768491468.9925156,0.6805036044082957,0.0924784489823029,0.1799861405101327,0.6805771396753821,0.0925395642910063,0.180262602723765,-0.0007353526708642,0.2006111530870333,no_contact,no_contact,./data/2_no_contact.wav,2_no_contact.wav
90,1768488119.8668468,0.6360591599638513,0.102478448982303,0.1799861405101327,0.6361481960771487,0.102641642345706,0.1801275375983128,0.4435540833114705,0.3016319336340302,no_contact,no_contact,./data/3_no_contact.wav,3_no_contact.wav
21,1768487648.7281504,0.602725826630518,0.162478448982303,0.1799861405101327,0.602813620647937,0.1626417058064947,0.18012472743309,0.7768998376035876,0.9016325682419176,no_contact,no_contact,./data/4_no_contact.wav,4_no_contact.wav
119,1768491623.8596408,0.5805036044082957,0.0824784489823029,0.1799861405101327,0.5806457002374907,0.0825625634664626,0.1800171222651223,0.99857904170805,0.100841144841596,no_contact,no_contact,./data/5_no_contact.wav,5_no_contact.wav
20,1768490938.3377278,0.6138369377416291,0.162478448982303,0.1799861405101327,0.6139618769999906,0.1625063326369543,0.1800138516727276,0.6654172740830513,0.9002788365465139,no_contact,no_contact,./data/6_no_contact.wav,6_no_contact.wav
89,1768490761.4090648,0.6471702710749624,0.102478448982303,0.1799861405101327,0.6473222124083495,0.1025517781229129,0.1801617104501673,0.3318139199994619,0.3007332914060993,no_contact,no_contact,./data/7_no_contact.wav,7_no_contact.wav
67,1768490612.8505373,0.6249480488527401,0.1224784489823029,0.1799861405101327,0.6250071378332065,0.1226572152757856,0.1801227428255453,0.5549646657508923,0.5017876629348269,no_contact,no_contact,./data/8_no_contact.wav,8_no_contact.wav
70,1768487986.6766915,0.5916147155194068,0.1224784489823029,0.1799861405101327,0.5917657380788953,0.1226104329971327,0.1802141759359192,0.8873786632940042,0.5013198401482977,no_contact,no_contact,./data/9_no_contact.wav,9_no_contact.wav
90,1768488119.8668544,0.6360591599638513,0.102478448982303,0.1799861405101327,0.6361481960771487,0.102641642345706,0.1801275375983128,0.4435540833114705,0.3016319336340302,no_contact,no_contact,./data/10_no_contact.wav,10_no_contact.wav
113,1768491575.9943595,0.6471702710749624,0.0824784489823029,0.1799861405101327,0.6472710740511138,0.0825701585884683,0.1800779808636617,0.3323253035718189,0.1009170960616535,no_contact,no_contact,./data/11_no_contact.wav,11_no_contact.wav
