point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename
2,1769522137.984636,0.6025599363400569,0.167855967387464,0.19323135773729078,0.6026684237311658,0.168033443352505,0.19369368771097853,-0.0010848739110891348,1.00177475965041,contact,contact,./data/1_contact.wav
2,1769522137.984644,0.6025599363400569,0.167855967387464,0.19323135773729078,0.6026684237311658,0.168033443352505,0.19369368771097853,-0.0010848739110891348,1.00177475965041,contact,contact,./data/2_contact.wav
2,1769522137.9846451,0.6025599363400569,0.167855967387464,0.19323135773729078,0.6026684237311658,0.168033443352505,0.19369368771097853,-0.0010848739110891348,1.00177475965041,contact,contact,./data/3_contact.wav
2,1769522137.9846835,0.6025599363400569,0.167855967387464,0.19323135773729078,0.6026684237311658,0.168033443352505,0.19369368771097853,-0.0010848739110891348,1.00177475965041,contact,contact,./data/4_contact.wav
2,1769522137.9846854,0.6025599363400569,0.167855967387464,0.19323135773729078,0.6026684237311658,0.168033443352505,0.19369368771097853,-0.0010848739110891348,1.00177475965041,contact,contact,./data/5_contact.wav
3,1769522145.955737,0.5914488252289458,0.167855967387464,0.19323135773729078,0.5915146737534368,0.16818213564417586,0.1935365466677173,0.11045262586620086,1.0032616825671186,contact,contact,./data/6_contact.wav
3,1769522145.9557445,0.5914488252289458,0.167855967387464,0.19323135773729078,0.5915146737534368,0.16818213564417586,0.1935365466677173,0.11045262586620086,1.0032616825671186,contact,contact,./data/7_contact.wav
3,1769522145.9557457,0.5914488252289458,0.167855967387464,0.19323135773729078,0.5915146737534368,0.16818213564417586,0.1935365466677173,0.11045262586620086,1.0032616825671186,contact,contact,./data/8_contact.wav
3,1769522145.9557474,0.5914488252289458,0.167855967387464,0.19323135773729078,0.5915146737534368,0.16818213564417586,0.1935365466677173,0.11045262586620086,1.0032616825671186,contact,contact,./data/9_contact.wav
3,1769522145.9557483,0.5914488252289458,0.167855967387464,0.19323135773729078,0.5915146737534368,0.16818213564417586,0.1935365466677173,0.11045262586620086,1.0032616825671186,contact,contact,./data/10_contact.wav
4,1769522153.9240744,0.5803377141178346,0.167855967387464,0.19323135773729078,0.5804171932794482,0.16818000912227515,0.1934700885687818,0.22142743060608705,1.0032404173481115,contact,contact,./data/11_contact.wav
4,1769522153.9240823,0.5803377141178346,0.167855967387464,0.19323135773729078,0.5804171932794482,0.16818000912227515,0.1934700885687818,0.22142743060608705,1.0032404173481115,contact,contact,./data/12_contact.wav
4,1769522153.9240835,0.5803377141178346,0.167855967387464,0.19323135773729078,0.5804171932794482,0.16818000912227515,0.1934700885687818,0.22142743060608705,1.0032404173481115,contact,contact,./data/13_contact.wav
4,1769522153.9240844,0.5803377141178346,0.167855967387464,0.19323135773729078,0.5804171932794482,0.16818000912227515,0.1934700885687818,0.22142743060608705,1.0032404173481115,contact,contact,./data/14_contact.wav
4,1769522153.9240851,0.5803377141178346,0.167855967387464,0.19323135773729078,0.5804171932794482,0.16818000912227515,0.1934700885687818,0.22142743060608705,1.0032404173481115,contact,contact,./data/15_contact.wav
5,1769522161.889634,0.5692266030067236,0.167855967387464,0.19323135773729078,0.5692942341773599,0.1682121854601053,0.19349934430941462,0.33265702162696986,1.003562180726413,contact,contact,./data/16_contact.wav
5,1769522161.8896418,0.5692266030067236,0.167855967387464,0.19323135773729078,0.5692942341773599,0.1682121854601053,0.19349934430941462,0.33265702162696986,1.003562180726413,contact,contact,./data/17_contact.wav
5,1769522161.889643,0.5692266030067236,0.167855967387464,0.19323135773729078,0.5692942341773599,0.1682121854601053,0.19349934430941462,0.33265702162696986,1.003562180726413,contact,contact,./data/18_contact.wav
5,1769522161.8896441,0.5692266030067236,0.167855967387464,0.19323135773729078,0.5692942341773599,0.1682121854601053,0.19349934430941462,0.33265702162696986,1.003562180726413,contact,contact,./data/19_contact.wav
