point_index,timestamp,x_target,y_target,z_target,x,y,z,normalized_x,normalized_y,original_label,relabeled_label,acoustic_filename,workspace_id,object_type,source_dataset,filename,label
106,1769526624.3740344,0.513671047451168,0.0878559673874639,0.1932313577372907,0.5137245871191268,0.0880550316956564,0.1933535470659783,0.8883534922093008,0.2019906430819243,contact,contact,./data/0_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,0_contact.wav,contact
9,1769527958.5863514,0.5247821585622792,0.167855967387464,0.1932313577372907,0.5250315342954263,0.1678485436689232,0.1933125942414339,0.7752840204463065,0.9999257628145928,edge,edge,./data/1_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,1_edge.wav,edge
83,1769527552.9210308,0.5025599363400569,0.107855967387464,0.1932313577372907,0.5027967765331257,0.1079855533239761,0.1934024681047438,0.997631598069312,0.4012958593651209,edge,edge,./data/2_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,2_edge.wav,edge
93,1769522775.9762044,0.5247821585622792,0.097855967387464,0.1932313577372907,0.5249145225517455,0.097894488636904,0.1933397996950339,0.7764541378831138,0.3003852124944003,edge,edge,./data/3_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,3_edge.wav,edge
52,1769523267.792283,0.5803377141178346,0.127855967387464,0.1932313577372907,0.5806634355922973,0.1277887715113887,0.1933931761802836,0.2189650074775961,0.5993280412392473,edge,edge,./data/4_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,4_edge.wav,edge
51,1769528243.273761,0.5914488252289458,0.127855967387464,0.1932313577372907,0.591541975717154,0.1281897354375016,0.1935050787531683,0.1101796062290294,0.6033376805003765,contact,contact,./data/5_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,5_contact.wav,contact
15,1769524143.9246738,0.5914488252289458,0.157855967387464,0.1932313577372907,0.5916937567130475,0.1579828306871288,0.1935284880742104,0.1086617962700942,0.9012686329966488,contact,contact,./data/6_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,6_contact.wav,contact
42,1769523200.5150447,0.5581154918956125,0.137855967387464,0.1932313577372907,0.55827709725323,0.1378728054314683,0.1932047758759886,0.4428283908682685,0.7001683804400433,no_contact,no_contact,./data/7_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,7_no_contact.wav,no_contact
30,1769522335.9516969,0.5581154918956125,0.1478559673874639,0.1932313577372907,0.5582621572691226,0.1480858702349035,0.1935676687536695,0.4429777907093425,0.8022990284743955,edge,edge,./data/8_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,8_edge.wav,edge
5,1769525920.9684165,0.5692266030067236,0.167855967387464,0.1932313577372907,0.569404060575383,0.1680579407617945,0.1934527679170621,0.3315587576467395,1.0020197337433052,edge,edge,./data/9_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,9_edge.wav,edge
43,1769522427.0539262,0.5470043807845013,0.137855967387464,0.1932313577372907,0.54705417407173,0.1380247589380389,0.1932736035830391,0.5550576226832694,0.7016879155057489,no_contact,no_contact,./data/10_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,10_no_contact.wav,no_contact
54,1769527345.832402,0.5581154918956125,0.127855967387464,0.1932313577372907,0.5583055148895184,0.1278238710868206,0.1931814579366197,0.4425442145053849,0.5996790369935667,no_contact,no_contact,./data/11_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,11_no_contact.wav,no_contact
79,1769526433.8741465,0.5470043807845013,0.107855967387464,0.1932313577372907,0.547074975993452,0.1080563056059491,0.1932965458001405,0.554849603466049,0.4020033821848512,no_contact,no_contact,./data/12_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,12_no_contact.wav,no_contact
105,1769529132.6723137,0.5247821585622792,0.0878559673874639,0.1932313577372907,0.5249540082005788,0.0879244117181095,0.1934555180358051,0.7760592813947811,0.2006844433064555,edge,edge,./data/13_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,13_edge.wav,edge
104,1769523633.9467213,0.5358932696733902,0.0878559673874639,0.1932313577372907,0.5362171273499353,0.0879322540826385,0.1934456750078581,0.6634280899012159,0.2007628669517452,edge,edge,./data/14_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,14_edge.wav,edge
53,1769527337.7682018,0.5692266030067236,0.127855967387464,0.1932313577372907,0.5693182058131738,0.1278787629119392,0.1930988634021959,0.3324173052688307,0.6002279552447526,no_contact,no_contact,./data/15_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,15_no_contact.wav,no_contact
33,1769527203.9154258,0.5247821585622792,0.1478559673874639,0.1932313577372907,0.52512931335704,0.1477910214554538,0.1933126659059196,0.7743062298301686,0.7993505406798981,edge,edge,./data/16_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,16_edge.wav,edge
115,1769525759.000488,0.5470043807845013,0.0778559673874639,0.1932313577372907,0.5472918928052527,0.0779070685601899,0.1934628894271055,0.552680435348042,0.1005110117272595,contact,contact,./data/17_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,17_contact.wav,contact
117,1769527786.990346,0.5247821585622792,0.0778559673874639,0.1932313577372907,0.5250063833578509,0.0778638535265448,0.1933010420814325,0.7755355298220603,0.1000788613908083,contact,contact,./data/18_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,18_contact.wav,contact
77,1769527504.6877573,0.5692266030067236,0.107855967387464,0.1932313577372907,0.5693279521212297,0.1078196620798521,0.1930735808862379,0.3323198421882724,0.3996369469238819,no_contact,no_contact,./data/19_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,19_no_contact.wav,no_contact
18,1769527096.8954985,0.5581154918956125,0.157855967387464,0.1932313577372907,0.5584885643061468,0.157874535939041,0.1935118321168279,0.440713720339101,0.9001856855157703,contact,contact,./data/20_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,20_contact.wav,contact
81,1769528964.7426198,0.5247821585622792,0.107855967387464,0.1932313577372907,0.5249170874895359,0.1079461224213203,0.1933361992102029,0.77642848850521,0.4009015503385633,edge,edge,./data/21_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,21_edge.wav,edge
98,1769525636.353643,0.6025599363400569,0.0878559673874639,0.1932313577372907,0.6027416626688293,0.0879947377768973,0.1937398464033484,-0.0018172632877244,0.2013877038943332,edge,edge,./data/22_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,22_edge.wav,edge
40,1769523184.5939312,0.5803377141178346,0.137855967387464,0.1932313577372907,0.5807039001885196,0.1378136099836447,0.1934720561353565,0.218560361515373,0.6995764259618078,edge,edge,./data/23_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,23_edge.wav,edge
43,1769526185.3959782,0.5470043807845013,0.137855967387464,0.1932313577372907,0.5471070060751718,0.1380067125370747,0.1931598316027765,0.5545293026488508,0.7015074514961078,no_contact,no_contact,./data/24_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,24_no_contact.wav,no_contact
52,1769525319.8465104,0.5803377141178346,0.127855967387464,0.1932313577372907,0.5806067910824687,0.1277936913555156,0.193385390625956,0.2195314525758818,0.5993772396805164,edge,edge,./data/25_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,25_edge.wav,edge
124,1769524899.5491543,0.5803377141178346,0.067855967387464,0.1932313577372907,0.580641943226595,0.0678652317423259,0.1935258473170074,0.2191799311346187,9.264354861968084e-05,edge,edge,./data/26_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,26_edge.wav,edge
124,1769523767.835641,0.5803377141178346,0.067855967387464,0.1932313577372907,0.5806684182493312,0.0678273443256433,0.1934577050122389,0.2189151809072564,-0.0002862306182062,edge,edge,./data/27_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,27_edge.wav,edge
23,1769528057.8453205,0.5025599363400569,0.157855967387464,0.1932313577372907,0.5028117954052624,0.1578088963977323,0.193232595189167,0.9974814093479448,0.899529290102683,edge,edge,./data/28_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,28_edge.wav,edge
89,1769525577.1915927,0.5692266030067236,0.097855967387464,0.1932313577372907,0.5692684382888922,0.0979422969557068,0.193051903748756,0.3329149805116472,0.3008632956824287,no_contact,no_contact,./data/29_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,29_no_contact.wav,no_contact
114,1769523700.5840216,0.5581154918956125,0.0778559673874639,0.1932313577372907,0.5584035004273797,0.0778803365214094,0.1933174652384511,0.4415643591267716,0.1002436913394547,contact,contact,./data/30_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,30_contact.wav,contact
23,1769527136.846724,0.5025599363400569,0.157855967387464,0.1932313577372907,0.5028919635340068,0.1578497023831887,0.1933677885527915,0.9966797280605012,0.8999373499572477,edge,edge,./data/31_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,31_edge.wav,edge
23,1769524207.9903605,0.5025599363400569,0.157855967387464,0.1932313577372907,0.5028449214624684,0.1578564610250791,0.1932840833526603,0.9971501487758851,0.9000049363761514,edge,edge,./data/32_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,32_edge.wav,edge
4,1769527918.6896868,0.5803377141178346,0.167855967387464,0.1932313577372907,0.5805045698288419,0.1679569974883379,0.1933990837286508,0.2205536651121498,1.0010103010087397,edge,edge,./data/33_edge.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,33_edge.wav,edge
114,1769525750.9943228,0.5581154918956125,0.0778559673874639,0.1932313577372907,0.5583972861720914,0.0779051864003836,0.1934692022311939,0.4416265016796551,0.1004921901291962,contact,contact,./data/34_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,34_contact.wav,contact
55,1769527353.8838084,0.5470043807845013,0.127855967387464,0.1932313577372907,0.5471594673737272,0.1278460898096569,0.193106035324266,0.5540046896632967,0.5999012242219293,no_contact,no_contact,./data/35_no_contact.wav,WS4,D_holdout,data/collected_data_runs_2026_01_27_hold_out_dataset_relabeled,35_no_contact.wav,no_contact
